/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → runs/adaptive_fps_track_aware_lstm/CarRacing_VarFramerate_fc_0.1_bud_180_20-07-14-09-47/info_settings.txt
Device: cpu
Navigation model path: old/experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
global_step=336 | return=-55.23 | steps=42
global_step=544 | return=-76.23 | steps=68
global_step=992 | return=-21.28 | steps=124
global_step=1048 | return=-139.53 | steps=131
global_step=1048 | return=-139.13 | steps=131
global_step=1048 | return=-139.13 | steps=131
global_step=1048 | return=-139.23 | steps=131
global_step=1048 | return=-138.83 | steps=131
global_step=1392 | return=-139.13 | steps=131
global_step=1720 | return=-36.81 | steps=146
global_step=2048 | return=-139.53 | steps=131
global_step=2104 | return=-139.43 | steps=131
global_step=2104 | return=-138.73 | steps=131
global_step=2104 | return=-139.53 | steps=131
global_step=2104 | return=-139.23 | steps=131
global_step=2104 | return=-139.33 | steps=131
global_step=2448 | return=-139.13 | steps=131
global_step=3048 | return=-104.48 | steps=117
global_step=3160 | return=-140.03 | steps=131
global_step=3160 | return=-139.53 | steps=131
global_step=3160 | return=-139.43 | steps=131
global_step=3160 | return=-138.93 | steps=131
global_step=3504 | return=-139.23 | steps=131
global_step=4064 | return=-43.33 | steps=112
global_step=4096, SPS=19
global_step=4104 | return=-139.13 | steps=131
global_step=4216 | return=-139.13 | steps=131
global_step=4216 | return=-139.53 | steps=131
global_step=4216 | return=-139.13 | steps=131
global_step=4560 | return=-111.15 | steps=131
global_step=4608 | return=-93.74 | steps=360
global_step=4816 | return=-10.66 | steps=345
global_step=5120 | return=-139.43 | steps=131
global_step=5272 | return=-139.43 | steps=131
global_step=5272 | return=-139.23 | steps=131
global_step=5272 | return=-139.43 | steps=131
global_step=5400 | return=-65.53 | steps=161
global_step=5616 | return=-139.63 | steps=131
global_step=5664 | return=-139.53 | steps=131
global_step=6016 | return=-68.43 | steps=149
global_step=6328 | return=-139.03 | steps=131
global_step=6328 | return=-139.43 | steps=131
global_step=6328 | return=-139.23 | steps=131
global_step=6456 | return=-139.23 | steps=131
global_step=6672 | return=-139.83 | steps=131
global_step=6720 | return=-139.73 | steps=131
global_step=7072 | return=-139.03 | steps=131
global_step=7384 | return=-139.43 | steps=131
global_step=7384 | return=-111.55 | steps=131
global_step=7512 | return=-72.66 | steps=147
global_step=7512 | return=-138.93 | steps=131
global_step=7728 | return=-138.83 | steps=131
global_step=7744 | return=-258.88 | steps=327
global_step=7928 | return=-104.58 | steps=150
global_step=7984 | return=-43.00 | steps=58
global_step=8128 | return=-139.33 | steps=131
global_step=8192, SPS=19
global_step=8304 | return=-55.15 | steps=69
global_step=8440 | return=-138.93 | steps=131
global_step=8440 | return=-139.33 | steps=131
global_step=8440 | return=-50.23 | steps=63
global_step=8552 | return=-139.23 | steps=129
global_step=8624 | return=-4.28 | steps=61
global_step=8784 | return=-139.43 | steps=131
global_step=9040 | return=-139.63 | steps=131
global_step=9392 | return=-104.48 | steps=135
global_step=9496 | return=-139.43 | steps=131
global_step=9640 | return=-104.38 | steps=135
global_step=9656 | return=-127.00 | steps=151
global_step=9680 | return=-139.43 | steps=131
global_step=9840 | return=-138.93 | steps=131
global_step=10120 | return=-109.63 | steps=134
global_step=10552 | return=-140.03 | steps=131
global_step=10696 | return=-139.73 | steps=131
global_step=10736 | return=-83.71 | steps=286
global_step=10736 | return=-138.93 | steps=131
global_step=10784 | return=-47.81 | steps=173
global_step=10896 | return=-139.43 | steps=131
global_step=11136 | return=-36.83 | steps=49
global_step=11176 | return=-139.43 | steps=131
global_step=11288 | return=-70.90 | steps=48
global_step=11432 | return=10.50 | steps=80
global_step=11608 | return=-139.73 | steps=131
global_step=11752 | return=-139.73 | steps=131
global_step=11792 | return=-139.73 | steps=131
global_step=11952 | return=-108.03 | steps=286
global_step=12008 | return=-41.83 | steps=108
global_step=12232 | return=-139.43 | steps=131
global_step=12288, SPS=18
global_step=12344 | return=-139.23 | steps=131
global_step=12488 | return=-139.33 | steps=131
global_step=12760 | return=-101.70 | steps=143
global_step=12808 | return=-139.43 | steps=131
global_step=12848 | return=-138.93 | steps=131
global_step=13008 | return=-139.83 | steps=131
global_step=13064 | return=-139.73 | steps=131
global_step=13288 | return=-138.83 | steps=131
global_step=13352 | return=-55.63 | steps=42
global_step=13544 | return=-139.53 | steps=131
global_step=13696 | return=-133.43 | steps=168
global_step=13720 | return=-61.75 | steps=45
global_step=13816 | return=-139.43 | steps=131
global_step=13864 | return=-139.33 | steps=131
global_step=13904 | return=-138.83 | steps=131
global_step=14120 | return=-139.43 | steps=131
global_step=14344 | return=-139.93 | steps=131
global_step=14752 | return=-139.63 | steps=131
global_step=14776 | return=-139.13 | steps=131
global_step=14872 | return=-139.13 | steps=131
global_step=14920 | return=-112.25 | steps=131
global_step=14960 | return=-139.33 | steps=131
global_step=15144 | return=-101.60 | steps=199
global_step=15176 | return=-139.13 | steps=131
global_step=15616 | return=-25.03 | steps=92
global_step=15808 | return=-138.83 | steps=131
global_step=15976 | return=-139.03 | steps=131
global_step=16016 | return=-139.43 | steps=131
global_step=16200 | return=-138.73 | steps=131
global_step=16232 | return=-138.83 | steps=131
global_step=16296 | return=-156.73 | steps=243
global_step=16384, SPS=18
global_step=16392 | return=-4.46 | steps=201
global_step=16648 | return=-18.76 | steps=83
global_step=16672 | return=-139.03 | steps=131
global_step=16848 | return=-138.63 | steps=129
global_step=17072 | return=-139.33 | steps=131
global_step=17256 | return=-139.23 | steps=131
global_step=17288 | return=-139.03 | steps=131
global_step=17352 | return=-139.63 | steps=131
global_step=17448 | return=-139.23 | steps=131
global_step=17688 | return=-138.73 | steps=129
global_step=17728 | return=-139.43 | steps=131
global_step=17904 | return=-139.13 | steps=131
global_step=18128 | return=-139.93 | steps=131
global_step=18272 | return=-61.85 | steps=45
global_step=18312 | return=-139.83 | steps=131
global_step=18344 | return=-139.83 | steps=131
global_step=18448 | return=-60.33 | steps=136
global_step=18504 | return=-139.33 | steps=131
global_step=19184 | return=-139.33 | steps=131
global_step=19368 | return=-140.03 | steps=131
global_step=19400 | return=-139.33 | steps=131
global_step=19440 | return=-113.83 | steps=145
global_step=19504 | return=-139.43 | steps=131
global_step=19512 | return=-88.33 | steps=125
global_step=19584 | return=-107.23 | steps=236
global_step=20072 | return=-180.66 | steps=292
global_step=20296 | return=-88.23 | steps=138
global_step=20392 | return=-86.33 | steps=109
global_step=20424 | return=-140.03 | steps=131
global_step=20480, SPS=18
global_step=20496 | return=-139.53 | steps=131
global_step=20560 | return=-139.43 | steps=131
global_step=20640 | return=-140.63 | steps=131
global_step=21128 | return=-139.43 | steps=131
global_step=21168 | return=-48.58 | steps=83
global_step=21352 | return=-139.73 | steps=131
global_step=21424 | return=-181.73 | steps=252
global_step=21448 | return=-140.13 | steps=131
global_step=21480 | return=-139.13 | steps=131
global_step=21696 | return=-139.33 | steps=131
global_step=21712 | return=-136.53 | steps=143
global_step=22184 | return=-139.73 | steps=131
global_step=22224 | return=-139.53 | steps=131
global_step=22408 | return=-139.63 | steps=131
global_step=22464 | return=-42.66 | steps=122
global_step=22480 | return=-139.33 | steps=131
global_step=22504 | return=-139.13 | steps=131
global_step=22752 | return=-139.13 | steps=131
global_step=22768 | return=-139.83 | steps=131
global_step=23240 | return=-139.33 | steps=131
global_step=23280 | return=-139.13 | steps=131
global_step=23520 | return=-139.43 | steps=131
global_step=23536 | return=-139.53 | steps=131
global_step=23712 | return=-122.20 | steps=162
global_step=23808 | return=-139.53 | steps=131
global_step=23824 | return=-138.83 | steps=131
global_step=24008 | return=-133.15 | steps=187
global_step=24032 | return=-55.15 | steps=61
global_step=24200 | return=-60.95 | steps=46
global_step=24296 | return=-139.03 | steps=131
global_step=24336 | return=-139.13 | steps=131
global_step=24576 | return=-139.53 | steps=131
global_step=24576, SPS=18
global_step=24768 | return=-139.23 | steps=131
global_step=24864 | return=-139.23 | steps=131
global_step=25064 | return=-139.53 | steps=131
global_step=25088 | return=-139.23 | steps=131
global_step=25256 | return=-139.23 | steps=131
global_step=25392 | return=-139.33 | steps=131
global_step=25632 | return=-139.43 | steps=131
global_step=25696 | return=-131.43 | steps=174
global_step=25824 | return=-140.13 | steps=131
global_step=25920 | return=-139.33 | steps=131
global_step=26120 | return=-139.73 | steps=131
global_step=26312 | return=-139.53 | steps=131
global_step=26440 | return=-71.53 | steps=92
global_step=26656 | return=-126.55 | steps=157
global_step=26688 | return=-139.33 | steps=131
global_step=26736 | return=-160.48 | steps=205
global_step=26880 | return=-140.43 | steps=131
global_step=26976 | return=-139.33 | steps=131
global_step=27176 | return=-139.53 | steps=131
global_step=27368 | return=-139.43 | steps=131
global_step=27496 | return=-139.13 | steps=131
global_step=27712 | return=-139.23 | steps=131
global_step=27744 | return=-139.03 | steps=131
global_step=27792 | return=-140.23 | steps=131
global_step=27936 | return=-139.13 | steps=131
global_step=28032 | return=-140.93 | steps=131
global_step=28232 | return=-139.43 | steps=131
global_step=28424 | return=-139.63 | steps=131
global_step=28552 | return=-139.43 | steps=131
global_step=28672, SPS=18
global_step=28768 | return=-139.33 | steps=131
global_step=28800 | return=-139.33 | steps=131
global_step=28848 | return=-139.23 | steps=131
global_step=28992 | return=-139.73 | steps=131
global_step=29088 | return=-139.23 | steps=131
global_step=29288 | return=-139.03 | steps=131
global_step=29480 | return=-139.23 | steps=131
global_step=29608 | return=-139.33 | steps=131
global_step=29656 | return=-77.93 | steps=100
global_step=29824 | return=-139.63 | steps=131
global_step=29848 | return=-17.28 | steps=45
global_step=29856 | return=-139.23 | steps=131
global_step=30048 | return=-139.33 | steps=131
global_step=30144 | return=-139.03 | steps=131
global_step=30344 | return=-139.53 | steps=131
global_step=30600 | return=-75.15 | steps=123
global_step=30712 | return=-139.33 | steps=131
global_step=30760 | return=-65.95 | steps=51
global_step=30864 | return=-138.93 | steps=129
global_step=30912 | return=-139.53 | steps=131
global_step=30992 | return=-93.85 | steps=142
global_step=31104 | return=-139.43 | steps=131
global_step=31200 | return=-138.93 | steps=131
global_step=31360 | return=10.50 | steps=80
global_step=31400 | return=10.60 | steps=79
global_step=31920 | return=-139.53 | steps=131
global_step=31968 | return=-140.03 | steps=131
global_step=32048 | return=-139.83 | steps=131
global_step=32160 | return=-139.23 | steps=131
global_step=32256 | return=-139.23 | steps=131
global_step=32352 | return=-100.13 | steps=218
global_step=32416 | return=-139.73 | steps=131
global_step=32456 | return=-139.33 | steps=131
global_step=32616 | return=-32.20 | steps=44
global_step=32720 | return=-41.33 | steps=99
global_step=32768, SPS=18
global_step=33024 | return=-139.03 | steps=131
global_step=33104 | return=-139.83 | steps=131
global_step=33216 | return=-139.83 | steps=131
global_step=33224 | return=-46.83 | steps=62
global_step=33408 | return=-140.63 | steps=131
global_step=33496 | return=-57.46 | steps=134
global_step=33512 | return=-139.33 | steps=131
global_step=33776 | return=-114.73 | steps=144
global_step=34080 | return=-139.83 | steps=131
global_step=34160 | return=-139.03 | steps=131
global_step=34272 | return=-139.43 | steps=131
global_step=34280 | return=-139.53 | steps=131
global_step=34464 | return=-139.53 | steps=131
global_step=34552 | return=-139.13 | steps=131
global_step=34568 | return=-139.43 | steps=131
global_step=35080 | return=-26.98 | steps=76
global_step=35136 | return=-139.33 | steps=131
global_step=35216 | return=-139.43 | steps=131
global_step=35328 | return=-139.43 | steps=131
global_step=35336 | return=-139.53 | steps=131
global_step=35480 | return=-84.96 | steps=212
global_step=35496 | return=-65.85 | steps=51
global_step=35608 | return=-138.83 | steps=131
global_step=35624 | return=-139.33 | steps=131
global_step=36192 | return=-139.53 | steps=131
global_step=36272 | return=-139.13 | steps=131
global_step=36384 | return=-140.63 | steps=131
global_step=36392 | return=-139.73 | steps=131
global_step=36664 | return=-139.83 | steps=131
global_step=36680 | return=-111.15 | steps=131
global_step=36864, SPS=18
global_step=37096 | return=-64.73 | steps=53
global_step=37104 | return=-23.93 | steps=88
global_step=37248 | return=-139.13 | steps=131
global_step=37328 | return=-139.33 | steps=131
global_step=37376 | return=-91.13 | steps=123
global_step=37512 | return=-24.70 | steps=50
global_step=37528 | return=-58.21 | steps=255
global_step=37736 | return=-139.23 | steps=131
global_step=38152 | return=-139.23 | steps=131
global_step=38200 | return=-263.53 | steps=337
global_step=38304 | return=-139.33 | steps=131
global_step=38384 | return=-139.33 | steps=131
global_step=38432 | return=-139.03 | steps=131
global_step=38568 | return=-139.33 | steps=131
global_step=38792 | return=-139.73 | steps=131
global_step=38896 | return=-167.63 | steps=170
global_step=39208 | return=-139.33 | steps=131
global_step=39256 | return=-139.63 | steps=131
global_step=39360 | return=-139.03 | steps=131
global_step=39440 | return=-139.13 | steps=131
global_step=39488 | return=-139.43 | steps=131
global_step=39512 | return=-60.33 | steps=89
global_step=39624 | return=-138.73 | steps=131
global_step=39704 | return=-55.63 | steps=42
global_step=39952 | return=-139.33 | steps=131
global_step=40264 | return=-139.13 | steps=131
global_step=40312 | return=-139.33 | steps=131
global_step=40496 | return=-140.33 | steps=131
global_step=40544 | return=-139.33 | steps=131
global_step=40568 | return=-139.83 | steps=131
global_step=40680 | return=-139.43 | steps=131
global_step=40760 | return=-139.73 | steps=131
global_step=40960, SPS=18
global_step=41008 | return=-139.23 | steps=131
global_step=41304 | return=-138.93 | steps=129
global_step=41368 | return=-139.33 | steps=131
global_step=41552 | return=-138.93 | steps=131
global_step=41624 | return=-140.33 | steps=131
global_step=41816 | return=-139.53 | steps=131
global_step=42048 | return=-135.23 | steps=187
global_step=42064 | return=-140.23 | steps=131
global_step=42360 | return=-139.43 | steps=131
global_step=42424 | return=-139.73 | steps=131
global_step=42464 | return=-103.88 | steps=222
global_step=42680 | return=-139.43 | steps=131
global_step=42816 | return=-72.65 | steps=93
global_step=42872 | return=-139.23 | steps=131
global_step=43104 | return=-139.83 | steps=131
global_step=43256 | return=-31.73 | steps=54
global_step=43416 | return=-140.03 | steps=131
global_step=43480 | return=-139.43 | steps=131
global_step=43520 | return=-139.03 | steps=131
global_step=43640 | return=25.19 | steps=260
global_step=43736 | return=-139.53 | steps=131
global_step=43920 | return=-64.15 | steps=49
global_step=44160 | return=-139.23 | steps=131
global_step=44272 | return=-93.03 | steps=174
global_step=44312 | return=-139.33 | steps=131
global_step=44472 | return=-139.43 | steps=131
global_step=44536 | return=-139.63 | steps=131
global_step=44744 | return=-48.35 | steps=102
global_step=44792 | return=-139.23 | steps=131
global_step=45056, SPS=18
global_step=45216 | return=-139.53 | steps=131
global_step=45328 | return=-139.33 | steps=131
global_step=45368 | return=-139.33 | steps=131
global_step=45472 | return=-88.05 | steps=84
global_step=45592 | return=-139.13 | steps=131
global_step=45648 | return=-50.41 | steps=146
global_step=45664 | return=-50.05 | steps=55
global_step=45784 | return=-226.63 | steps=267
global_step=45864 | return=-99.83 | steps=139
global_step=46064 | return=-64.45 | steps=49
global_step=46384 | return=-139.73 | steps=131
global_step=46424 | return=-139.53 | steps=131
global_step=46528 | return=-139.83 | steps=131
global_step=46648 | return=-139.43 | steps=131
global_step=46704 | return=-139.73 | steps=131
global_step=46840 | return=-139.13 | steps=131
global_step=46920 | return=-139.63 | steps=131
global_step=46944 | return=-65.95 | steps=51
global_step=47120 | return=-139.43 | steps=131
global_step=47480 | return=-139.63 | steps=131
global_step=47504 | return=-101.03 | steps=139
global_step=47704 | return=-139.43 | steps=131
global_step=47720 | return=-86.73 | steps=99
global_step=47760 | return=-139.83 | steps=131
global_step=48000 | return=-139.23 | steps=131
global_step=48104 | return=-55.23 | steps=42
global_step=48176 | return=-139.23 | steps=131
global_step=48560 | return=-139.73 | steps=131
global_step=48720 | return=-54.66 | steps=234
global_step=48760 | return=-139.33 | steps=131
