/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → runs/adaptive_fps_track_aware_lstm/CarRacing_VarFramerate_fc_0.0_bud_180_20-07-23-04-55/info_settings.txt
Device: cpu
Navigation model path: old/experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
global_step=336 | return=-54.73 | steps=42
global_step=544 | return=-74.93 | steps=68
global_step=992 | return=-19.58 | steps=124
global_step=1048 | return=-138.43 | steps=131
global_step=1048 | return=-138.43 | steps=131
global_step=1048 | return=-138.43 | steps=131
global_step=1048 | return=-138.43 | steps=131
global_step=1048 | return=-138.43 | steps=131
global_step=1392 | return=-138.43 | steps=131
global_step=1720 | return=-34.71 | steps=146
global_step=2048 | return=-138.43 | steps=131
global_step=2104 | return=-138.43 | steps=131
global_step=2104 | return=-138.43 | steps=131
global_step=2104 | return=-138.43 | steps=131
global_step=2104 | return=-138.43 | steps=131
global_step=2104 | return=-138.43 | steps=131
global_step=2448 | return=-138.43 | steps=131
global_step=3048 | return=-103.78 | steps=117
global_step=3160 | return=-138.43 | steps=131
global_step=3160 | return=-138.43 | steps=131
global_step=3160 | return=-138.43 | steps=131
global_step=3160 | return=-138.43 | steps=131
global_step=3504 | return=-138.43 | steps=131
global_step=4064 | return=-41.43 | steps=112
global_step=4096, SPS=9
global_step=4104 | return=-138.43 | steps=131
global_step=4216 | return=-138.43 | steps=131
global_step=4216 | return=-138.43 | steps=131
global_step=4216 | return=-138.43 | steps=131
global_step=4560 | return=-110.15 | steps=131
global_step=4608 | return=-89.44 | steps=360
global_step=4632 | return=-6.64 | steps=322
global_step=5120 | return=-138.43 | steps=131
global_step=5272 | return=-138.43 | steps=131
global_step=5272 | return=-138.43 | steps=131
global_step=5272 | return=-138.43 | steps=131
global_step=5400 | return=-63.93 | steps=161
global_step=5616 | return=-138.43 | steps=131
global_step=5664 | return=-138.43 | steps=131
global_step=5688 | return=-138.43 | steps=131
global_step=6328 | return=-138.43 | steps=131
global_step=6328 | return=-138.43 | steps=131
global_step=6328 | return=-138.43 | steps=131
global_step=6456 | return=-138.43 | steps=131
global_step=6672 | return=-138.43 | steps=131
global_step=6720 | return=-138.43 | steps=131
global_step=6744 | return=-138.43 | steps=131
global_step=7120 | return=-60.25 | steps=46
global_step=7384 | return=-138.43 | steps=131
global_step=7384 | return=-110.15 | steps=131
global_step=7512 | return=-71.26 | steps=147
global_step=7512 | return=-138.43 | steps=131
global_step=7728 | return=-138.43 | steps=131
global_step=7744 | return=-256.58 | steps=327
global_step=7928 | return=-102.58 | steps=150
global_step=7984 | return=-42.10 | steps=58
global_step=8176 | return=-138.43 | steps=131
global_step=8192, SPS=8
global_step=8304 | return=-53.35 | steps=69
global_step=8440 | return=-138.43 | steps=131
global_step=8440 | return=-138.43 | steps=131
global_step=8440 | return=-48.73 | steps=63
global_step=8552 | return=-137.53 | steps=129
global_step=8784 | return=-138.43 | steps=131
global_step=9040 | return=-138.43 | steps=131
global_step=9232 | return=-138.43 | steps=131
global_step=9392 | return=-103.18 | steps=135
global_step=9496 | return=-138.43 | steps=131
global_step=9640 | return=-103.18 | steps=135
global_step=9656 | return=-124.40 | steps=151
global_step=9840 | return=-138.43 | steps=131
global_step=10120 | return=-108.43 | steps=134
global_step=10288 | return=-138.43 | steps=131
global_step=10552 | return=-138.43 | steps=131
global_step=10696 | return=-138.43 | steps=131
global_step=10736 | return=-100.71 | steps=286
global_step=10792 | return=-43.88 | steps=174
global_step=10896 | return=-138.43 | steps=131
global_step=11136 | return=-36.23 | steps=49
global_step=11176 | return=-138.43 | steps=131
global_step=11288 | return=-69.90 | steps=48
global_step=11344 | return=-138.43 | steps=131
global_step=11608 | return=-138.43 | steps=131
global_step=11752 | return=-138.43 | steps=131
global_step=11800 | return=-87.73 | steps=125
global_step=11952 | return=-106.03 | steps=286
global_step=12008 | return=-40.33 | steps=108
global_step=12232 | return=-138.43 | steps=131
global_step=12288, SPS=8
global_step=12344 | return=-138.43 | steps=131
global_step=12400 | return=-138.43 | steps=131
global_step=12760 | return=-99.70 | steps=143
global_step=12808 | return=-138.43 | steps=131
global_step=12856 | return=-138.43 | steps=131
