step,value
96,-23.636363983154297
144,-23.636363983154297
184,-23.636363983154297
200,45.45454406738281
224,-23.636363983154297
264,-23.636363983154297
320,92.7272720336914
328,-23.636363983154297
360,23.636363983154297
384,-23.636363983154297
456,-23.636363983154297
464,-23.636363983154297
520,-23.636363983154297
560,-23.636363983154297
584,-23.636363983154297
616,-23.636363983154297
616,-23.636363983154297
640,-23.636363983154297
752,-23.636363983154297
776,-9.090909004211426
912,-23.636363983154297
944,-23.636363983154297
952,45.45454406738281
976,-5.454545497894287
1008,-23.636363983154297
1080,-23.636363983154297
1080,-23.636363983154297
1128,1.8181818723678589
1160,-23.636363983154297
1176,-23.636363983154297
1280,-23.636363983154297
1312,-23.636363983154297
1344,-5.454545497894287
1392,-23.636363983154297
1392,-23.636363983154297
1400,-23.636363983154297
1408,-23.636363983154297
1416,-23.636363983154297
1528,-23.636363983154297
1536,-23.636363983154297
1624,9.090909004211426
1632,-23.636363983154297
1640,-23.636363983154297
1640,-23.636363983154297
1656,-23.636363983154297
1696,-23.636363983154297
1760,-23.636363983154297
1768,16.363636016845703
1808,-23.636363983154297
1816,-23.636363983154297
1880,296.3636474609375
1936,-23.636363983154297
1952,-23.636363983154297
1960,-23.636363983154297
1992,-23.636363983154297
2000,-23.636363983154297
2016,-23.636363983154297
2056,136.36363220214844
2104,-23.636363983154297
2112,-1.8181818723678589
2136,20.0
2144,-23.636363983154297
2152,20.0
2184,-23.636363983154297
2232,-23.636363983154297
2304,-23.636363983154297
2328,-23.636363983154297
2384,12.727272987365723
2400,-23.636363983154297
2400,-23.636363983154297
2416,-23.636363983154297
2416,52.727272033691406
2416,-23.636363983154297
2520,-23.636363983154297
2576,-23.636363983154297
2600,89.09091186523438
2696,-23.636363983154297
2696,-23.636363983154297
2728,45.45454406738281
2768,-23.636363983154297
2784,-23.636363983154297
2832,1.8181818723678589
2856,-23.636363983154297
2896,-23.636363983154297
2904,27.272727966308594
2920,140.0
2944,-23.636363983154297
3008,-23.636363983154297
3016,-23.636363983154297
3040,-23.636363983154297
3096,-23.636363983154297
3176,-9.090909004211426
3184,-23.636363983154297
3224,-23.636363983154297
3232,9.090909004211426
3232,-23.636363983154297
3344,-23.636363983154297
3352,41.818180084228516
3400,-23.636363983154297
3480,-23.636363983154297
3496,-23.636363983154297
3544,-23.636363983154297
3576,-23.636363983154297
3672,-23.636363983154297
3800,-23.636363983154297
3808,92.7272720336914
3824,-23.636363983154297
3920,-23.636363983154297
3976,-23.636363983154297
