/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → experiments/adaptive_fps_cautious_ep_counter/runs/CarRacing-v3_fc_0.1_bud_150_19-07-09-20-32/info_settings.txt
Device: cuda
Navigation model path: experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
global_step=944 | return=-54.15 | steps=118
global_step=1904 | return=-27.71 | steps=238
global_step=1904 | return=-26.91 | steps=238
global_step=1904 | return=-27.01 | steps=238
global_step=1904 | return=-5.59 | steps=238
global_step=1904 | return=-27.81 | steps=238
global_step=1904 | return=-6.89 | steps=238
global_step=1904 | return=-28.11 | steps=238
global_step=2856 | return=-26.81 | steps=238
global_step=3816 | return=-13.16 | steps=238
global_step=3816 | return=-26.91 | steps=238
global_step=3816 | return=-27.61 | steps=238
global_step=3816 | return=-26.91 | steps=238
global_step=3816 | return=-28.01 | steps=238
global_step=3816 | return=-27.11 | steps=238
global_step=3816 | return=-27.31 | steps=238
global_step=4096, SPS=20
global_step=4768 | return=-27.51 | steps=238
global_step=5728 | return=-26.81 | steps=238
global_step=5728 | return=-29.51 | steps=238
global_step=5728 | return=-27.01 | steps=238
global_step=5728 | return=-27.71 | steps=238
global_step=5728 | return=95.43 | steps=238
global_step=5728 | return=-27.41 | steps=238
global_step=5728 | return=-27.11 | steps=238
global_step=6680 | return=-27.01 | steps=238
global_step=7592 | return=169.03 | steps=232
global_step=7640 | return=-27.51 | steps=238
global_step=7640 | return=12.29 | steps=238
global_step=7640 | return=-27.61 | steps=238
global_step=7640 | return=-27.21 | steps=238
global_step=7640 | return=-27.51 | steps=238
global_step=7640 | return=-28.31 | steps=238
global_step=8192, SPS=20
global_step=8360 | return=205.65 | steps=95
global_step=8592 | return=-27.11 | steps=238
global_step=9552 | return=-27.01 | steps=238
global_step=9552 | return=-27.71 | steps=238
global_step=9552 | return=160.28 | steps=238
global_step=9552 | return=-21.34 | steps=238
global_step=9552 | return=-27.51 | steps=238
global_step=9552 | return=-28.51 | steps=238
global_step=10272 | return=-28.21 | steps=238
global_step=10504 | return=-27.61 | steps=238
global_step=11464 | return=-27.71 | steps=238
global_step=11464 | return=7.95 | steps=238
global_step=11464 | return=-27.81 | steps=238
global_step=11464 | return=33.31 | steps=238
global_step=11464 | return=-28.31 | steps=238
global_step=11464 | return=-27.61 | steps=238
global_step=12184 | return=-13.36 | steps=238
global_step=12288, SPS=20
global_step=12416 | return=-27.31 | steps=238
global_step=13376 | return=-27.91 | steps=238
global_step=13376 | return=0.88 | steps=238
global_step=13376 | return=-27.21 | steps=238
global_step=13376 | return=-26.81 | steps=238
global_step=13376 | return=-27.01 | steps=238
global_step=13376 | return=-27.51 | steps=238
global_step=14096 | return=-27.71 | steps=238
global_step=14328 | return=26.84 | steps=238
global_step=15152 | return=-57.96 | steps=102
global_step=15288 | return=-26.81 | steps=238
global_step=15288 | return=-28.21 | steps=238
global_step=15288 | return=-27.61 | steps=238
global_step=15288 | return=-27.41 | steps=238
global_step=15288 | return=-27.41 | steps=238
global_step=15288 | return=-28.91 | steps=238
