/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → experiments/adaptive_fps_cautious_ep_counter/runs/CarRacing-v3_fc_0.0_bud_150_19-07-09-20-30/info_settings.txt
Device: cuda
Navigation model path: experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
Navigation Model loaded on cuda
global_step=944 | return=-52.35 | steps=118
global_step=1904 | return=-25.91 | steps=238
global_step=1904 | return=-25.91 | steps=238
global_step=1904 | return=-25.91 | steps=238
global_step=1904 | return=-4.09 | steps=238
global_step=1904 | return=-25.91 | steps=238
global_step=1904 | return=-4.09 | steps=238
global_step=1904 | return=-25.91 | steps=238
global_step=2856 | return=-25.91 | steps=238
global_step=3816 | return=-11.36 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=3816 | return=-25.91 | steps=238
global_step=4096, SPS=20
global_step=4768 | return=-25.91 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=5728 | return=97.73 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=5728 | return=-25.91 | steps=238
global_step=6680 | return=-25.91 | steps=238
global_step=7592 | return=170.33 | steps=232
global_step=7640 | return=-25.91 | steps=238
global_step=7640 | return=14.09 | steps=238
global_step=7640 | return=-25.91 | steps=238
global_step=7640 | return=-25.91 | steps=238
global_step=7640 | return=-25.91 | steps=238
global_step=7640 | return=-25.91 | steps=238
global_step=8192, SPS=20
global_step=8360 | return=206.95 | steps=95
global_step=8592 | return=-25.91 | steps=238
global_step=9552 | return=-25.91 | steps=238
global_step=9552 | return=-25.91 | steps=238
global_step=9552 | return=163.18 | steps=238
global_step=9552 | return=-18.64 | steps=238
global_step=9552 | return=-25.91 | steps=238
global_step=9552 | return=-25.91 | steps=238
global_step=10272 | return=-25.91 | steps=238
global_step=10504 | return=-25.91 | steps=238
global_step=11464 | return=-25.91 | steps=238
global_step=11464 | return=10.45 | steps=238
global_step=11464 | return=-25.91 | steps=238
global_step=11464 | return=35.91 | steps=238
global_step=11464 | return=-25.91 | steps=238
global_step=11464 | return=-25.91 | steps=238
global_step=12184 | return=-11.36 | steps=238
global_step=12288, SPS=20
global_step=12416 | return=-25.91 | steps=238
global_step=13376 | return=-25.91 | steps=238
global_step=13376 | return=3.18 | steps=238
global_step=13376 | return=-25.91 | steps=238
global_step=13376 | return=-25.91 | steps=238
global_step=13376 | return=-25.91 | steps=238
global_step=13376 | return=-25.91 | steps=238
global_step=14096 | return=-25.91 | steps=238
global_step=14328 | return=28.64 | steps=238
global_step=15152 | return=-56.86 | steps=102
global_step=15288 | return=-25.91 | steps=238
global_step=15288 | return=-25.91 | steps=238
global_step=15288 | return=-25.91 | steps=238
global_step=15288 | return=-25.91 | steps=238
global_step=15288 | return=-25.91 | steps=238
global_step=15288 | return=-25.91 | steps=238
global_step=16008 | return=-25.91 | steps=238
global_step=16144 | return=-58.66 | steps=106
global_step=16384, SPS=20
global_step=17064 | return=-25.91 | steps=238
global_step=17192 | return=196.58 | steps=130
global_step=17200 | return=-25.91 | steps=238
global_step=17200 | return=-25.91 | steps=238
global_step=17200 | return=-25.91 | steps=238
global_step=17200 | return=-25.91 | steps=238
global_step=17200 | return=-25.91 | steps=238
global_step=17920 | return=-25.91 | steps=238
global_step=18976 | return=-25.91 | steps=238
global_step=19104 | return=97.73 | steps=238
global_step=19112 | return=65.00 | steps=238
global_step=19112 | return=-25.91 | steps=238
global_step=19112 | return=-25.91 | steps=238
global_step=19112 | return=-25.91 | steps=238
global_step=19112 | return=-25.91 | steps=238
global_step=19832 | return=-25.91 | steps=238
global_step=20480, SPS=20
global_step=20888 | return=-25.91 | steps=238
global_step=21016 | return=199.55 | steps=238
global_step=21024 | return=-25.91 | steps=238
global_step=21024 | return=-25.91 | steps=238
global_step=21024 | return=-25.91 | steps=238
global_step=21024 | return=-25.91 | steps=238
global_step=21024 | return=-25.91 | steps=238
global_step=21744 | return=10.45 | steps=238
global_step=22768 | return=169.05 | steps=217
global_step=22800 | return=-25.91 | steps=238
global_step=22928 | return=-25.91 | steps=238
global_step=22936 | return=32.27 | steps=238
global_step=22936 | return=-25.91 | steps=238
global_step=22936 | return=-25.91 | steps=238
global_step=22936 | return=-25.91 | steps=238
global_step=23656 | return=-25.91 | steps=238
global_step=24576, SPS=20
global_step=24680 | return=28.64 | steps=238
global_step=24712 | return=115.91 | steps=238
global_step=24840 | return=-25.91 | steps=238
global_step=24848 | return=-25.91 | steps=238
global_step=24848 | return=-25.91 | steps=238
global_step=24848 | return=-25.91 | steps=238
global_step=24848 | return=68.64 | steps=238
global_step=25568 | return=-25.91 | steps=238
global_step=26592 | return=-25.91 | steps=238
global_step=26624 | return=-25.91 | steps=238
global_step=26752 | return=-25.91 | steps=238
global_step=26760 | return=-25.91 | steps=238
global_step=26760 | return=-11.36 | steps=238
global_step=26760 | return=65.00 | steps=238
global_step=26760 | return=-25.91 | steps=238
global_step=27480 | return=-25.91 | steps=238
global_step=28504 | return=-25.91 | steps=238
global_step=28536 | return=-25.91 | steps=238
global_step=28664 | return=3.18 | steps=238
global_step=28672 | return=-25.91 | steps=238
global_step=28672 | return=-25.91 | steps=238
global_step=28672 | return=10.45 | steps=238
global_step=28672 | return=14.09 | steps=238
global_step=28672, SPS=20
global_step=29392 | return=-25.91 | steps=238
global_step=30416 | return=-25.91 | steps=238
global_step=30448 | return=68.64 | steps=238
global_step=30576 | return=-25.91 | steps=238
global_step=30584 | return=-25.91 | steps=238
global_step=30584 | return=21.36 | steps=238
global_step=30584 | return=-25.91 | steps=238
global_step=30584 | return=-25.91 | steps=238
global_step=31304 | return=-25.91 | steps=238
global_step=32328 | return=-25.91 | steps=238
global_step=32360 | return=-25.91 | steps=238
global_step=32488 | return=-25.91 | steps=238
global_step=32496 | return=-7.73 | steps=238
global_step=32496 | return=75.91 | steps=238
global_step=32496 | return=25.00 | steps=238
global_step=32496 | return=-25.91 | steps=238
global_step=32768, SPS=20
global_step=33216 | return=-25.91 | steps=238
global_step=34240 | return=-25.91 | steps=238
global_step=34272 | return=-25.91 | steps=238
global_step=34400 | return=-25.91 | steps=238
global_step=34408 | return=-25.91 | steps=238
global_step=34408 | return=-25.91 | steps=238
global_step=34408 | return=-25.91 | steps=238
global_step=34408 | return=-25.91 | steps=238
global_step=35128 | return=134.09 | steps=238
global_step=36152 | return=72.27 | steps=238
global_step=36184 | return=-25.91 | steps=238
global_step=36312 | return=-7.73 | steps=238
global_step=36320 | return=-25.91 | steps=238
global_step=36320 | return=-25.91 | steps=238
global_step=36320 | return=-25.91 | steps=238
global_step=36320 | return=123.18 | steps=238
global_step=36864, SPS=20
global_step=37040 | return=-0.45 | steps=238
global_step=38064 | return=-25.91 | steps=238
global_step=38096 | return=-25.91 | steps=238
global_step=38224 | return=-25.91 | steps=238
global_step=38232 | return=28.64 | steps=238
global_step=38232 | return=-25.91 | steps=238
global_step=38232 | return=-0.45 | steps=238
global_step=38232 | return=148.64 | steps=238
global_step=38952 | return=-25.91 | steps=238
global_step=39976 | return=-25.91 | steps=238
global_step=40008 | return=-25.91 | steps=238
global_step=40136 | return=-25.91 | steps=238
global_step=40144 | return=-25.91 | steps=238
global_step=40144 | return=43.18 | steps=238
global_step=40144 | return=-25.91 | steps=238
global_step=40144 | return=134.09 | steps=238
global_step=40384 | return=-69.18 | steps=178
global_step=40960, SPS=20
global_step=41888 | return=-25.91 | steps=238
global_step=41920 | return=-11.36 | steps=238
global_step=42048 | return=-25.91 | steps=238
global_step=42056 | return=-7.73 | steps=238
global_step=42056 | return=-25.91 | steps=238
global_step=42056 | return=-25.91 | steps=238
global_step=42056 | return=-25.91 | steps=238
global_step=42296 | return=-25.91 | steps=238
global_step=43800 | return=-25.91 | steps=238
global_step=43832 | return=-25.91 | steps=238
global_step=43960 | return=-25.91 | steps=238
global_step=43968 | return=-25.91 | steps=238
global_step=43968 | return=-11.36 | steps=238
global_step=43968 | return=-25.91 | steps=238
global_step=43968 | return=-25.91 | steps=238
global_step=44208 | return=-25.91 | steps=238
global_step=45056, SPS=20
global_step=45712 | return=-25.91 | steps=238
global_step=45744 | return=14.09 | steps=238
global_step=45872 | return=-25.91 | steps=238
global_step=45880 | return=-25.91 | steps=238
global_step=45880 | return=-25.91 | steps=238
global_step=45880 | return=-25.91 | steps=238
global_step=45880 | return=-25.91 | steps=238
global_step=46120 | return=-25.91 | steps=238
global_step=47528 | return=-93.24 | steps=175
global_step=47624 | return=50.45 | steps=238
global_step=47656 | return=-25.91 | steps=238
global_step=47784 | return=-25.91 | steps=238
global_step=47792 | return=-25.91 | steps=238
global_step=47792 | return=-25.91 | steps=238
global_step=47792 | return=-25.91 | steps=238
global_step=47792 | return=-25.91 | steps=238
global_step=49152, SPS=20
global_step=49440 | return=-25.91 | steps=238
global_step=49536 | return=3.18 | steps=238
global_step=49568 | return=-25.91 | steps=238
global_step=49696 | return=17.73 | steps=238
global_step=49704 | return=145.00 | steps=238
global_step=49704 | return=-25.91 | steps=238
global_step=49704 | return=-25.91 | steps=238
global_step=49704 | return=-25.91 | steps=238
global_step=51352 | return=-25.91 | steps=238
global_step=51448 | return=-25.91 | steps=238
global_step=51480 | return=-25.91 | steps=238
global_step=51608 | return=-25.91 | steps=238
global_step=51616 | return=134.09 | steps=238
global_step=51616 | return=-7.73 | steps=238
global_step=51616 | return=-25.91 | steps=238
global_step=51616 | return=-25.91 | steps=238
global_step=53248, SPS=20
global_step=53264 | return=-25.91 | steps=238
global_step=53360 | return=-25.91 | steps=238
global_step=53392 | return=-25.91 | steps=238
global_step=53520 | return=-25.91 | steps=238
global_step=53528 | return=-25.91 | steps=238
global_step=53528 | return=-25.91 | steps=238
global_step=53528 | return=46.82 | steps=238
global_step=53528 | return=-25.91 | steps=238
global_step=54528 | return=-65.19 | steps=141
global_step=55176 | return=-25.91 | steps=238
global_step=55272 | return=14.09 | steps=238
global_step=55432 | return=-25.91 | steps=238
global_step=55440 | return=-25.91 | steps=238
global_step=55440 | return=-7.73 | steps=238
global_step=55440 | return=-25.91 | steps=238
global_step=55440 | return=-25.91 | steps=238
global_step=56176 | return=218.33 | steps=112
global_step=56440 | return=-25.91 | steps=238
global_step=57088 | return=-25.91 | steps=238
global_step=57344 | return=-25.91 | steps=238
global_step=57344, SPS=20
global_step=57352 | return=90.45 | steps=238
global_step=57352 | return=-25.91 | steps=238
global_step=57352 | return=-25.91 | steps=238
global_step=57352 | return=-25.91 | steps=238
global_step=58088 | return=6.82 | steps=238
global_step=58352 | return=-11.36 | steps=238
global_step=59000 | return=-25.91 | steps=238
global_step=59256 | return=-25.91 | steps=238
global_step=59264 | return=-25.91 | steps=238
global_step=59264 | return=-25.91 | steps=238
global_step=59264 | return=-25.91 | steps=238
global_step=59264 | return=-25.91 | steps=238
global_step=60000 | return=-25.91 | steps=238
global_step=60264 | return=72.27 | steps=238
global_step=60912 | return=-25.91 | steps=238
global_step=61168 | return=-25.91 | steps=238
global_step=61176 | return=-25.91 | steps=238
global_step=61176 | return=-25.91 | steps=238
global_step=61176 | return=57.73 | steps=238
global_step=61176 | return=-25.91 | steps=238
global_step=61440, SPS=20
global_step=61912 | return=-25.91 | steps=238
global_step=62176 | return=-22.27 | steps=238
global_step=62824 | return=-25.91 | steps=238
global_step=63080 | return=-25.91 | steps=238
global_step=63088 | return=-25.91 | steps=238
global_step=63088 | return=-25.91 | steps=238
global_step=63088 | return=-25.91 | steps=238
global_step=63088 | return=-11.36 | steps=238
global_step=63824 | return=-25.91 | steps=238
global_step=64088 | return=-25.91 | steps=238
global_step=64736 | return=-25.91 | steps=238
global_step=64992 | return=126.82 | steps=238
global_step=65000 | return=-18.64 | steps=238
global_step=65000 | return=-25.91 | steps=238
global_step=65000 | return=54.09 | steps=238
global_step=65000 | return=-25.91 | steps=238
global_step=65536, SPS=20
global_step=65736 | return=214.09 | steps=238
global_step=66000 | return=-25.91 | steps=238
global_step=66648 | return=-25.91 | steps=238
global_step=66904 | return=166.82 | steps=238
global_step=66912 | return=14.09 | steps=238
global_step=66912 | return=-25.91 | steps=238
global_step=66912 | return=-25.91 | steps=238
global_step=66912 | return=-25.91 | steps=238
global_step=67648 | return=-25.91 | steps=238
global_step=67912 | return=-25.91 | steps=238
global_step=68560 | return=-25.91 | steps=238
global_step=68816 | return=-25.91 | steps=238
global_step=68824 | return=119.55 | steps=238
global_step=68824 | return=-25.91 | steps=238
global_step=68824 | return=65.00 | steps=238
global_step=68824 | return=-25.91 | steps=238
global_step=69560 | return=-25.91 | steps=238
global_step=69632, SPS=20
global_step=69824 | return=-25.91 | steps=238
global_step=70472 | return=-25.91 | steps=238
global_step=70728 | return=-25.91 | steps=238
global_step=70736 | return=-25.91 | steps=238
global_step=70736 | return=-25.91 | steps=238
global_step=70736 | return=-25.91 | steps=238
global_step=70736 | return=21.36 | steps=238
global_step=71472 | return=-25.91 | steps=238
global_step=71736 | return=68.64 | steps=238
global_step=72384 | return=-25.91 | steps=238
global_step=72640 | return=-25.91 | steps=238
global_step=72648 | return=-25.91 | steps=238
global_step=72648 | return=-25.91 | steps=238
global_step=72648 | return=-25.91 | steps=238
global_step=72648 | return=-25.91 | steps=238
global_step=73384 | return=-25.91 | steps=238
global_step=73648 | return=10.45 | steps=238
global_step=73728, SPS=20
global_step=74296 | return=-25.91 | steps=238
global_step=74552 | return=-25.91 | steps=238
global_step=74560 | return=137.73 | steps=238
global_step=74560 | return=-18.64 | steps=238
global_step=74560 | return=-25.91 | steps=238
global_step=74560 | return=-25.91 | steps=238
global_step=75296 | return=-25.91 | steps=238
global_step=75560 | return=123.18 | steps=238
global_step=76208 | return=-25.91 | steps=238
global_step=76464 | return=-25.91 | steps=238
global_step=76472 | return=-25.91 | steps=238
global_step=76472 | return=-25.91 | steps=238
global_step=76472 | return=-25.91 | steps=238
global_step=76472 | return=-25.91 | steps=238
global_step=76520 | return=173.24 | steps=152
global_step=77472 | return=-25.91 | steps=238
global_step=77824, SPS=20
global_step=78120 | return=-25.91 | steps=238
global_step=78376 | return=-15.00 | steps=238
global_step=78384 | return=-25.91 | steps=238
global_step=78384 | return=-25.91 | steps=238
global_step=78384 | return=-25.91 | steps=238
global_step=78384 | return=-25.91 | steps=238
global_step=78432 | return=-25.91 | steps=238
global_step=79176 | return=-108.34 | steps=212
global_step=80032 | return=-25.91 | steps=238
global_step=80288 | return=-25.91 | steps=238
global_step=80296 | return=-25.91 | steps=238
global_step=80296 | return=-25.91 | steps=238
global_step=80296 | return=-25.91 | steps=238
global_step=80296 | return=-25.91 | steps=238
global_step=80344 | return=-25.91 | steps=238
global_step=81088 | return=-25.91 | steps=238
global_step=81920, SPS=20
global_step=81944 | return=-25.91 | steps=238
global_step=82200 | return=97.73 | steps=238
global_step=82208 | return=-11.36 | steps=238
global_step=82208 | return=-25.91 | steps=238
global_step=82208 | return=-25.91 | steps=238
global_step=82208 | return=28.64 | steps=238
global_step=82256 | return=17.73 | steps=238
global_step=83000 | return=-25.91 | steps=238
global_step=83856 | return=-25.91 | steps=238
global_step=84104 | return=160.22 | steps=230
global_step=84112 | return=-25.91 | steps=238
global_step=84120 | return=-25.91 | steps=238
global_step=84120 | return=-25.91 | steps=238
global_step=84120 | return=-25.91 | steps=238
global_step=84120 | return=-25.91 | steps=238
global_step=84912 | return=-25.91 | steps=238
global_step=85768 | return=94.09 | steps=238
