step,value
272,0.30000001192092896
912,0.30000001192092896
1072,0.30000001192092896
1168,0.30000001192092896
1312,0.30000001192092896
2432,0.30000001192092896
2816,0.30000001192092896
3648,0.30000001192092896
4048,0.30000001192092896
4896,0.30000001192092896
5200,0.30000001192092896
8368,0.30000001192092896
8496,0.30000001192092896
9712,0.30000001192092896
10464,0.30000001192092896
10672,0.30000001192092896
12128,0.30000001192092896
12256,0.30000001192092896
12576,0.30000001192092896
13088,0.30000001192092896
13504,0.30000001192092896
13568,0.30000001192092896
13600,0.30000001192092896
14160,0.30000001192092896
14752,0.30000001192092896
15744,0.30000001192092896
16928,0.30000001192092896
17488,0.30000001192092896
18864,0.30000001192092896
19808,0.30000001192092896
21664,0.30000001192092896
22272,0.30000001192092896
22576,0.30000001192092896
23744,0.30000001192092896
24336,0.30000001192092896
26064,0.30000001192092896
26160,0.30000001192092896
27168,0.30000001192092896
27280,0.30000001192092896
28336,0.30000001192092896
29840,0.30000001192092896
29888,0.30000001192092896
30432,0.30000001192092896
30832,0.30000001192092896
32480,0.30000001192092896
33888,0.30000001192092896
33984,0.30000001192092896
34464,0.30000001192092896
34720,0.30000001192092896
36416,0.30000001192092896
37520,0.30000001192092896
38224,0.30000001192092896
38256,0.30000001192092896
38816,0.30000001192092896
39616,0.30000001192092896
40048,0.30000001192092896
40240,0.30000001192092896
41376,0.30000001192092896
41632,0.30000001192092896
41664,0.30000001192092896
42064,0.30000001192092896
44224,0.30000001192092896
48096,0.30000001192092896
48144,0.30000001192092896
50576,0.30000001192092896
50672,0.30000001192092896
53264,0.30000001192092896
53360,0.30000001192092896
53488,0.30000001192092896
54112,0.30000001192092896
54384,0.30000001192092896
54688,0.30000001192092896
54976,0.30000001192092896
55856,0.30000001192092896
56512,0.30000001192092896
56656,0.30000001192092896
57664,0.30000001192092896
58240,0.30000001192092896
58336,0.30000001192092896
58624,0.30000001192092896
58848,0.30000001192092896
59216,0.30000001192092896
59392,0.30000001192092896
59456,0.30000001192092896
59520,0.30000001192092896
59840,0.30000001192092896
60640,0.30000001192092896
61008,0.30000001192092896
62784,0.30000001192092896
63136,0.30000001192092896
63696,0.30000001192092896
63968,0.30000001192092896
64800,0.30000001192092896
64944,0.30000001192092896
64976,0.30000001192092896
65824,0.30000001192092896
66208,0.30000001192092896
66464,0.30000001192092896
66784,0.30000001192092896
68128,0.30000001192092896
70048,0.30000001192092896
70480,0.30000001192092896
71856,0.30000001192092896
72448,0.30000001192092896
72480,0.30000001192092896
72800,0.30000001192092896
73328,0.30000001192092896
75264,0.30000001192092896
75856,0.30000001192092896
75920,0.30000001192092896
76016,0.30000001192092896
76320,0.30000001192092896
76464,0.30000001192092896
76544,0.30000001192092896
77328,0.30000001192092896
77632,0.30000001192092896
77680,0.30000001192092896
78672,0.30000001192092896
79056,0.30000001192092896
80736,0.30000001192092896
81360,0.30000001192092896
82816,0.30000001192092896
83376,0.30000001192092896
84384,0.30000001192092896
85008,0.30000001192092896
85120,0.30000001192092896
87024,0.30000001192092896
87056,0.30000001192092896
87920,0.30000001192092896
89792,0.30000001192092896
90272,0.30000001192092896
90896,0.30000001192092896
93024,0.30000001192092896
93088,0.30000001192092896
94288,0.30000001192092896
95440,0.30000001192092896
95696,0.30000001192092896
96064,0.30000001192092896
97952,0.30000001192092896
98192,0.30000001192092896
98432,0.30000001192092896
100016,0.30000001192092896
100144,0.30000001192092896
100832,0.30000001192092896
101696,0.30000001192092896
104656,0.30000001192092896
105760,0.30000001192092896
107568,0.30000001192092896
109024,0.30000001192092896
112592,0.30000001192092896
113312,0.30000001192092896
114000,0.30000001192092896
114912,0.30000001192092896
115808,0.30000001192092896
116048,0.30000001192092896
116064,0.30000001192092896
116576,0.30000001192092896
117056,0.30000001192092896
117632,0.30000001192092896
118000,0.30000001192092896
118064,0.30000001192092896
118432,0.30000001192092896
119024,0.30000001192092896
120432,0.30000001192092896
121024,0.30000001192092896
122816,0.30000001192092896
123552,0.30000001192092896
124608,0.30000001192092896
127152,0.30000001192092896
128144,0.30000001192092896
129744,0.30000001192092896
130576,0.30000001192092896
132080,0.30000001192092896
132256,0.30000001192092896
133232,0.30000001192092896
134848,0.30000001192092896
134912,0.30000001192092896
134960,0.30000001192092896
137840,0.30000001192092896
