/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → runs/adaptive_fps_track_aware_lstm/CarRacing_VarFramerate_fc_2.0_bud_180_20-07-14-09-53/info_settings.txt
Device: cpu
Navigation model path: old/experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
global_step=336 | return=-64.73 | steps=42
global_step=544 | return=-100.93 | steps=68
global_step=992 | return=-53.58 | steps=124
global_step=1048 | return=-160.43 | steps=131
global_step=1048 | return=-152.43 | steps=131
global_step=1048 | return=-152.43 | steps=131
global_step=1048 | return=-154.43 | steps=131
global_step=1048 | return=-146.43 | steps=131
global_step=1392 | return=-152.43 | steps=131
global_step=1720 | return=-76.71 | steps=146
global_step=2048 | return=-160.43 | steps=131
global_step=2104 | return=-158.43 | steps=131
global_step=2104 | return=-144.43 | steps=131
global_step=2104 | return=-160.43 | steps=131
global_step=2104 | return=-154.43 | steps=131
global_step=2104 | return=-156.43 | steps=131
global_step=2448 | return=-152.43 | steps=131
global_step=3048 | return=-117.78 | steps=117
global_step=3160 | return=-170.43 | steps=131
global_step=3160 | return=-160.43 | steps=131
global_step=3160 | return=-158.43 | steps=131
global_step=3160 | return=-148.43 | steps=131
global_step=3504 | return=-154.43 | steps=131
global_step=4064 | return=-79.43 | steps=112
global_step=4096, SPS=20
global_step=4104 | return=-152.43 | steps=131
global_step=4216 | return=-152.43 | steps=131
global_step=4216 | return=-160.43 | steps=131
global_step=4216 | return=-152.43 | steps=131
global_step=4560 | return=-130.15 | steps=131
global_step=4608 | return=-175.44 | steps=360
global_step=4816 | return=-71.46 | steps=345
global_step=5120 | return=-158.43 | steps=131
global_step=5272 | return=-158.43 | steps=131
global_step=5272 | return=-154.43 | steps=131
global_step=5272 | return=-158.43 | steps=131
global_step=5400 | return=-95.93 | steps=161
global_step=5616 | return=-162.43 | steps=131
global_step=5664 | return=-160.43 | steps=131
global_step=6016 | return=-85.53 | steps=149
global_step=6328 | return=-150.43 | steps=131
global_step=6328 | return=-158.43 | steps=131
global_step=6328 | return=-154.43 | steps=131
global_step=6456 | return=-154.43 | steps=131
global_step=6672 | return=-166.43 | steps=131
global_step=6720 | return=-164.43 | steps=131
global_step=7072 | return=-150.43 | steps=131
global_step=7384 | return=-158.43 | steps=131
global_step=7384 | return=-138.15 | steps=131
global_step=7512 | return=-99.26 | steps=147
global_step=7512 | return=-148.43 | steps=131
global_step=7728 | return=-146.43 | steps=131
global_step=7744 | return=-302.58 | steps=327
global_step=7928 | return=-142.58 | steps=150
global_step=7984 | return=-60.10 | steps=58
global_step=8128 | return=-156.43 | steps=131
global_step=8192, SPS=20
global_step=8304 | return=-89.35 | steps=69
global_step=8440 | return=-148.43 | steps=131
global_step=8440 | return=-156.43 | steps=131
global_step=8440 | return=-78.73 | steps=63
global_step=8552 | return=-171.53 | steps=129
global_step=8624 | return=-21.38 | steps=61
global_step=8784 | return=-158.43 | steps=131
global_step=9040 | return=-162.43 | steps=131
global_step=9392 | return=-129.18 | steps=135
global_step=9496 | return=-158.43 | steps=131
global_step=9640 | return=-127.18 | steps=135
global_step=9656 | return=-176.40 | steps=151
global_step=9680 | return=-158.43 | steps=131
global_step=9840 | return=-148.43 | steps=131
global_step=10120 | return=-132.43 | steps=134
global_step=10552 | return=-170.43 | steps=131
global_step=10696 | return=-164.43 | steps=131
global_step=10736 | return=-160.71 | steps=286
global_step=10736 | return=-148.43 | steps=131
global_step=10792 | return=-75.88 | steps=174
global_step=10896 | return=-158.43 | steps=131
global_step=11136 | return=-48.23 | steps=49
global_step=11176 | return=-152.43 | steps=131
global_step=11288 | return=-89.90 | steps=48
global_step=11608 | return=-168.43 | steps=131
global_step=11752 | return=-164.43 | steps=131
global_step=11792 | return=-164.43 | steps=131
global_step=11800 | return=-103.73 | steps=125
global_step=11952 | return=-146.03 | steps=286
global_step=12008 | return=-70.33 | steps=108
global_step=12232 | return=-158.43 | steps=131
global_step=12288, SPS=20
global_step=12344 | return=-154.43 | steps=131
global_step=12760 | return=-139.70 | steps=143
global_step=12808 | return=-158.43 | steps=131
global_step=12848 | return=-148.43 | steps=131
global_step=12856 | return=-170.43 | steps=131
global_step=13008 | return=-166.43 | steps=131
global_step=13064 | return=-164.43 | steps=131
global_step=13208 | return=-64.63 | steps=43
global_step=13288 | return=-146.43 | steps=131
global_step=13352 | return=-72.73 | steps=42
global_step=13696 | return=-175.23 | steps=168
global_step=13720 | return=-80.75 | steps=45
global_step=13816 | return=-158.43 | steps=131
global_step=13864 | return=-156.43 | steps=131
global_step=13904 | return=-146.43 | steps=131
global_step=14120 | return=-158.43 | steps=131
global_step=14344 | return=-168.43 | steps=131
global_step=14752 | return=-162.43 | steps=131
global_step=14776 | return=-152.43 | steps=131
global_step=14872 | return=-152.43 | steps=131
global_step=14920 | return=-152.15 | steps=131
global_step=14960 | return=-156.43 | steps=131
global_step=15176 | return=-152.43 | steps=131
global_step=15616 | return=-44.03 | steps=92
global_step=15808 | return=-146.43 | steps=131
global_step=15976 | return=-150.43 | steps=131
global_step=16016 | return=-158.43 | steps=131
global_step=16232 | return=-146.43 | steps=131
global_step=16296 | return=-206.13 | steps=243
global_step=16384, SPS=20
global_step=16392 | return=-50.06 | steps=201
global_step=16648 | return=-45.36 | steps=83
global_step=16672 | return=-150.43 | steps=131
global_step=16760 | return=-280.43 | steps=443
global_step=16848 | return=-159.53 | steps=129
global_step=17072 | return=-156.43 | steps=131
global_step=17288 | return=-150.43 | steps=131
